group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
non_nested_compare,modified from scratch,11,,,900139958.0,cycles,6924
non_nested_compare,modified from scratch,11,,,1861961858.0,cycles,13848
non_nested_compare,modified from scratch,11,,,2504228672.0,cycles,20772
non_nested_compare,modified from scratch,11,,,3461661317.0,cycles,27696
non_nested_compare,modified from scratch,11,,,4855753426.0,cycles,34620
non_nested_compare,modified from scratch,11,,,6383357679.0,cycles,41544
non_nested_compare,modified from scratch,11,,,8508914215.0,cycles,48468
non_nested_compare,modified from scratch,11,,,10417819015.0,cycles,55392
non_nested_compare,modified from scratch,11,,,12284926031.0,cycles,62316
non_nested_compare,modified from scratch,11,,,13753544000.0,cycles,69240
non_nested_compare,modified from scratch,11,,,15415097640.0,cycles,76164
non_nested_compare,modified from scratch,11,,,16684494762.0,cycles,83088
non_nested_compare,modified from scratch,11,,,17717485045.0,cycles,90012
non_nested_compare,modified from scratch,11,,,19063113498.0,cycles,96936
non_nested_compare,modified from scratch,11,,,20220572248.0,cycles,103860
non_nested_compare,modified from scratch,11,,,21950832206.0,cycles,110784
non_nested_compare,modified from scratch,11,,,23464593830.0,cycles,117708
non_nested_compare,modified from scratch,11,,,24313426716.0,cycles,124632
non_nested_compare,modified from scratch,11,,,25754703896.0,cycles,131556
non_nested_compare,modified from scratch,11,,,27055074930.0,cycles,138480
non_nested_compare,modified from scratch,11,,,28974829634.0,cycles,145404
non_nested_compare,modified from scratch,11,,,30393560556.0,cycles,152328
non_nested_compare,modified from scratch,11,,,31135719887.0,cycles,159252
non_nested_compare,modified from scratch,11,,,32505932134.0,cycles,166176
non_nested_compare,modified from scratch,11,,,34446782667.0,cycles,173100
non_nested_compare,modified from scratch,11,,,35787139469.0,cycles,180024
non_nested_compare,modified from scratch,11,,,37053005499.0,cycles,186948
non_nested_compare,modified from scratch,11,,,37969764180.0,cycles,193872
non_nested_compare,modified from scratch,11,,,39267049703.0,cycles,200796
non_nested_compare,modified from scratch,11,,,41349144613.0,cycles,207720
non_nested_compare,modified from scratch,11,,,42652052626.0,cycles,214644
non_nested_compare,modified from scratch,11,,,43565868424.0,cycles,221568
non_nested_compare,modified from scratch,11,,,44831080889.0,cycles,228492
non_nested_compare,modified from scratch,11,,,46208597081.0,cycles,235416
non_nested_compare,modified from scratch,11,,,48059444404.0,cycles,242340
non_nested_compare,modified from scratch,11,,,49345607700.0,cycles,249264
non_nested_compare,modified from scratch,11,,,50231241466.0,cycles,256188
non_nested_compare,modified from scratch,11,,,51582004909.0,cycles,263112
non_nested_compare,modified from scratch,11,,,53501536838.0,cycles,270036
non_nested_compare,modified from scratch,11,,,55098277298.0,cycles,276960
non_nested_compare,modified from scratch,11,,,56342149609.0,cycles,283884
non_nested_compare,modified from scratch,11,,,57203828490.0,cycles,290808
non_nested_compare,modified from scratch,11,,,58602655503.0,cycles,297732
non_nested_compare,modified from scratch,11,,,60410317615.0,cycles,304656
non_nested_compare,modified from scratch,11,,,61885581288.0,cycles,311580
non_nested_compare,modified from scratch,11,,,62538154630.0,cycles,318504
non_nested_compare,modified from scratch,11,,,64006094219.0,cycles,325428
non_nested_compare,modified from scratch,11,,,65392268574.0,cycles,332352
non_nested_compare,modified from scratch,11,,,67198700614.0,cycles,339276
non_nested_compare,modified from scratch,11,,,68473668536.0,cycles,346200
non_nested_compare,modified from scratch,11,,,69373580510.0,cycles,353124
non_nested_compare,modified from scratch,11,,,70676863803.0,cycles,360048
non_nested_compare,modified from scratch,11,,,70316073906.0,cycles,366972
non_nested_compare,modified from scratch,11,,,66950515577.0,cycles,373896
non_nested_compare,modified from scratch,11,,,69246991386.0,cycles,380820
non_nested_compare,modified from scratch,11,,,69197253365.0,cycles,387744
non_nested_compare,modified from scratch,11,,,69249383158.0,cycles,394668
non_nested_compare,modified from scratch,11,,,70248292303.0,cycles,401592
non_nested_compare,modified from scratch,11,,,71233717550.0,cycles,408516
non_nested_compare,modified from scratch,11,,,72075382472.0,cycles,415440
non_nested_compare,modified from scratch,11,,,73403620262.0,cycles,422364
non_nested_compare,modified from scratch,11,,,74492325767.0,cycles,429288
non_nested_compare,modified from scratch,11,,,76474635143.0,cycles,436212
non_nested_compare,modified from scratch,11,,,79053876382.0,cycles,443136
non_nested_compare,modified from scratch,11,,,78892602561.0,cycles,450060
non_nested_compare,modified from scratch,11,,,80419350173.0,cycles,456984
non_nested_compare,modified from scratch,11,,,81240402532.0,cycles,463908
non_nested_compare,modified from scratch,11,,,82270620342.0,cycles,470832
non_nested_compare,modified from scratch,11,,,83621850679.0,cycles,477756
non_nested_compare,modified from scratch,11,,,84648397174.0,cycles,484680
non_nested_compare,modified from scratch,11,,,86396024681.0,cycles,491604
non_nested_compare,modified from scratch,11,,,88841450036.0,cycles,498528
non_nested_compare,modified from scratch,11,,,90344031232.0,cycles,505452
non_nested_compare,modified from scratch,11,,,91166975867.0,cycles,512376
non_nested_compare,modified from scratch,11,,,92881499125.0,cycles,519300
non_nested_compare,modified from scratch,11,,,95728870835.0,cycles,526224
non_nested_compare,modified from scratch,11,,,94860535497.0,cycles,533148
non_nested_compare,modified from scratch,11,,,102668885203.0,cycles,540072
non_nested_compare,modified from scratch,11,,,102751140135.0,cycles,546996
non_nested_compare,modified from scratch,11,,,99264692075.0,cycles,553920
non_nested_compare,modified from scratch,11,,,101202670334.0,cycles,560844
non_nested_compare,modified from scratch,11,,,101895539412.0,cycles,567768
non_nested_compare,modified from scratch,11,,,103339144295.0,cycles,574692
non_nested_compare,modified from scratch,11,,,103877618091.0,cycles,581616
non_nested_compare,modified from scratch,11,,,103762054447.0,cycles,588540
non_nested_compare,modified from scratch,11,,,105964013008.0,cycles,595464
non_nested_compare,modified from scratch,11,,,107539968179.0,cycles,602388
non_nested_compare,modified from scratch,11,,,107843396913.0,cycles,609312
non_nested_compare,modified from scratch,11,,,107347891494.0,cycles,616236
non_nested_compare,modified from scratch,11,,,110487645430.0,cycles,623160
non_nested_compare,modified from scratch,11,,,110417273648.0,cycles,630084
non_nested_compare,modified from scratch,11,,,113308485622.0,cycles,637008
non_nested_compare,modified from scratch,11,,,114437155448.0,cycles,643932
non_nested_compare,modified from scratch,11,,,113604528957.0,cycles,650856
non_nested_compare,modified from scratch,11,,,114400792794.0,cycles,657780
non_nested_compare,modified from scratch,11,,,115870517518.0,cycles,664704
non_nested_compare,modified from scratch,11,,,117101606652.0,cycles,671628
non_nested_compare,modified from scratch,11,,,118323876516.0,cycles,678552
non_nested_compare,modified from scratch,11,,,119227496486.0,cycles,685476
non_nested_compare,modified from scratch,11,,,120594087769.0,cycles,692400
